Symbol	logFC_tum	logFC_norm	delta_logFC
ELAVL1	0.342538461538462	0.886783743842367	-0.544245282303905
ELAVL2	2.77672307692308	-1.06118965517241	3.83791273209549
ELAVL3	0.979142307692313	-1.61321428571428	2.592356593406593
ELAVL4	2.77350384615385	-4.06624236453202	6.8397462106858695
ELF1	1.65742692307692	0.488957142857146	1.168469780219774
ELF2	1.81817692307692	-0.0379497536945843	1.8561266767715043
ELF3	0.375815384615385	-5.4101684729064	5.785983857521785
ELF4	0.119573076923077	0.753113300492611	-0.633540223569534
ELF5	-0.383046153846154	-10.2493389162561	9.866292762409946
ELFN1	1.07722692307692	-1.64151083743843	2.71873776051535
ELFN2	-0.851138461538461	1.26258177339902	-2.113720234937481
ELK1	0.236661538461541	1.23807339901478	-1.0014118605532392
ELK3	2.11377307692308	2.9834921182266	-0.8697190413035201
ELK4	1.32324615384615	-0.34214581280788	1.66539196665403
ELL	0.262630769230769	-0.248229556650242	0.5108603258810109
ELL2	1.38443076923077	1.65421083743843	-0.2697800682076599
ELL3	0.30805	-4.22711477832512	4.53516477832512
ELMO1	1.09164230769231	-4.4545669950739	5.5462093027662105
ELMO2	0.506946153846154	-0.222949261083738	0.7298954149298921
ELMO3	0.607326923076923	-5.38191625615763	5.989243179234553
ELMOD1	2.46257692307693	-6.01313842364532	8.47571534672225
ELMOD2	1.02857692307692	1.43083596059114	-0.4022590375142201
ELMOD3	0.822369230769232	0.0363852216748732	0.7859840090943587
ELN	0.778496153846154	-1.46116108374384	2.239657237589994
ELOA	0.381115384615386	0.792507881773402	-0.411392497158016
ELOA2	0.956623076923076	1.14553103448276	-0.18890795755968404
ELOB	-0.419680769230769	0.711049753694587	-1.1307305229253561
ELOC	0.557542307692309	1.1888118226601	-0.6312695149677912
ELOF1	-0.0851384615384623	0.472497536945809	-0.5576359984842713
ELOVL1	-0.0659846153846138	-1.55909162561576	1.4931070102311463
ELOVL2	4.83866923076923	3.77357684729064	1.0650923834785897
ELOVL3	0.380911538461539	-0.44050197044335	0.8214135089048891
ELOVL4	1.63796538461539	-3.08873990147783	4.72670528609322
ELOVL5	0.794396153846154	1.82757733990148	-1.0331811860553262
ELOVL6	1.05682692307692	0.106514778325123	0.950312144751797
ELOVL7	0.21268076923077	-7.51479310344828	7.727473872679051
ELP1	0.952503846153847	0.450223645320197	0.50228020083365
ELP2	0.72209230769231	-0.0878487684729068	0.8099410761652168
ELP3	0.652115384615384	0.867200492610837	-0.215085107995453
ELP4	0.923669230769231	0.308617241379312	0.615051989389919
ELP5	0.209892307692308	0.992933004926111	-0.7830406972338031
ELP6	0.242426923076922	0.867258128078813	-0.6248312050018909
ELSPBP1	-2.4617	-0.68342118226601	-1.77827881773399
EMB	2.16422307692308	-4.49336009852217	6.65758317544525
EMC1	0.583973076923078	1.4547842364532	-0.870811159530122
EMC10	0.357400000000001	0.402172906403936	-0.044772906403935
EMC2	1.28625769230769	0.43023694581281	0.85602074649488
EMC3	0.269242307692308	0.711224630541873	-0.441982322849565
EMC4	0.64687692307692	0.697728571428565	-0.05085164835164502
EMC6	0.057953846153846	0.823050738916262	-0.765096892762416
EMC7	0.733919230769231	0.869450738916253	-0.13553150814702197
EMC8	0.35938076923077	0.768201970443346	-0.40882120121257604
EMC9	0.188100000000001	-0.924251724137929	1.11235172413793
EMCN	0.875015384615385	-3.40576699507389	4.280782379689275
EMD	-0.151326923076924	0.0564211822660079	-0.2077481053429319
EME1	-0.0118192307692311	1.21140738916256	-1.2232266199317912
EME2	0.683953846153846	-0.680355172413794	1.3643090185676399
EMG1	-0.0065730769230762	0.605110344827587	-0.6116834217506631
EMID1	1.87110769230769	-5.89929802955665	7.77040572186434
EMILIN1	1.62258076923077	3.56840738916256	-1.94582661993179
EMILIN2	-0.0625730769230763	2.02113201970443	-2.083705096627506
EMILIN3	2.35665769230769	-4.02224729064039	6.378904982948081
EML1	1.34809615384615	0.219994581280786	1.128101572565364
EML2	-0.270657692307692	-1.14633399014779	0.875676297840098
EML3	0.355442307692308	-0.723122660098518	1.078564967790826
EML4	0.9723	-0.113429556650244	1.085729556650244
EML5	1.26639230769231	0.473848275862069	0.792544031830241
EML6	1.53862307692308	-2.20280640394089	3.74142948086397
EMP1	0.244873076923075	1.59756206896552	-1.3526889920424452
EMP2	0.577846153846154	-1.64159901477832	2.219445168624474
EMP3	-0.539107692307695	2.71358472906404	-3.2526924213717345
EMSY	1.39672307692308	0.0919975369458133	1.3047255399772668
EMX1	-0.179923076923076	-4.93616650246304	4.756243425539964
EMX2	1.06048461538462	0.98918571428571	0.0712989010989099
EN1	0.304115384615385	0.439100985221679	-0.134985600606294
EN2	-0.317857692307693	-2.92851034482758	2.610652652519887
ENAH	2.00745384615385	2.29735467980296	-0.28990083364911
ENAM	0.927211538461542	3.48168128078817	-2.554469742326628
ENC1	1.50876538461538	1.48443497536946	0.024330409245920004
ENDOD1	1.11276538461539	-0.509059113300493	1.621824497915883
ENDOG	-0.632696153846154	-0.262579310344827	-0.37011684350132695
ENDOU	2.05276538461539	-6.05770738916256	8.11047277377795
ENDOV	-0.10008846153846	0.115091133004928	-0.215179594543388
ENG	0.427423076923079	1.38066009852217	-0.953237021599091
ENGASE	0.971903846153848	-0.916485221674872	1.88838906782872
ENHO	2.17005384615385	-5.08132955665024	7.251383402804089
ENKD1	0.402773076923078	0.100315270935962	0.302457805987116
ENKUR	0.59525	3.50440591133004	-2.90915591133004
ENO1	-0.325046153846156	1.33659310344827	-1.661639257294426
ENO2	-0.951484615384617	1.13557044334976	-2.087055058734377
ENO3	0.0622230769230772	0.00838768472906	0.0538353921940172
ENO4	1.02218846153846	2.37718078817734	-1.35499232663888
ENOPH1	1.03989230769231	0.51641625615764	0.5234760515346699
ENOSF1	0.636442307692308	-0.500996551724136	1.1374388594164442
ENOX1	1.32533846153846	2.74634088669951	-1.4210024251610498
ENOX2	1.2852	1.11300935960591	0.17219064039408982
ENPEP	1.34758846153846	2.48603300492611	-1.1384445433876502
ENPP1	-0.005776923076923	2.09234679802956	-2.0981237211064827
ENPP2	2.26757307692308	4.1331921182266	-1.8656190413035203
ENPP3	1.37772692307692	-2.79909408866994	4.17682101174686
ENPP4	2.42483461538462	0.539891625615764	1.8849429897688559
ENPP5	1.28625769230769	0.80623645320197	0.48002123910572003
ENPP6	1.9474576923077	-1.72713152709359	3.67458921940129
ENPP7	1.26554615384616	-0.100124137931033	1.365670291777193
ENSA	0.318115384615383	-1.54386157635467	1.861976960970053
ENTHD1	-1.81050384615385	-4.21870246305418	2.4081986169003304
ENTPD1	0.286865384615385	-0.606328078817736	0.893193463433121
ENTPD2	2.03885384615385	-9.84434039408866	11.88319424024251
ENTPD3	1.62542307692308	-4.34289261083744	5.96831568776052
ENTPD4	0.803292307692307	1.42411280788177	-0.620820500189463
ENTPD5	0.712296153846155	0.942854679802955	-0.23055852595680004
ENTPD6	0.0817730769230769	0.602639408866996	-0.5208663319439191
ENTPD7	0.953803846153846	1.69803004926108	-0.7442262031072341
ENTPD8	1.16059230769231	-4.05822807881772	5.21882038651003
ENTR1	0.477788461538462	0.385956157635468	0.09183230390299402
ENTREP1	0.188538461538462	-8.57706354679802	8.765602008336481
ENTREP2	2.58664230769231	-0.198189655172417	2.784831962864727
ENTREP3	-0.105911538461537	0.784026600985224	-0.889938139446761
ENY2	0.754480769230766	1.59644482758621	-0.841964058355444
EOGT	1.49496923076923	1.5002078817734	-0.005238651004169981
EOLA1	0.317069230769231	-0.151833004926111	0.46890223569534195
EOLA2	0.30501923076923	-0.215752709359607	0.520771940128837
EOMES	1.01481538461538	-3.6360172413793	4.6508326259946795
EP300	0.949311538461539	0.166339408866992	0.7829721295945471
EP400	0.488446153846156	-0.201295566502464	0.68974172034862
EPAS1	0.661373076923079	1.09608817733991	-0.43471510041683104
EPB41	0.409626923076923	-2.99672118226601	3.406348105342933
EPB41L1	1.58648076923077	0.648697044334977	0.9377837248957931
EPB41L2	1.90493846153846	2.36406798029557	-0.45912951875711006
EPB41L3	0.730830769230768	2.35885418719212	-1.628023417961352
EPB41L4A	0.843303846153847	-4.4669157635468	5.310219609700647
EPB41L4B	2.20184615384615	-5.50714679802956	7.70899295187571
EPB41L5	0.770476923076923	-0.311304433497537	1.08178135657446
EPB42	0.584746153846157	-2.08924039408867	2.673986547934827
EPC1	1.24506923076923	-0.209508374384235	1.454577605153465
EPC2	1.32580769230769	0.306153201970443	1.019654490337247
EPCAM	1.35108461538462	-5.40933448275862	6.76041909814324
EPDR1	0.476057692307691	2.88867684729064	-2.412619154982949
EPG5	0.218196153846154	0.743582266009852	-0.525386112163698
EPGN	1.42049230769231	-1.28018571428571	2.70067802197802
EPHA1	0.876557692307692	-4.17715763546798	5.053715327775672
EPHA10	-0.215053846153844	-4.97481280788177	4.759758961727926
EPHA2	0.822696153846153	-2.45742463054187	3.280120784388023
EPHA3	3.13812307692308	-0.132131527093595	3.2702546040166753
EPHA4	0.0936884615384618	-1.11107192118227	1.2047603827207318
EPHA5	-0.610473076923077	-1.56359310344828	0.953120026525203
EPHA6	2.6526	-3.45270492610837	6.105304926108371
EPHA7	1.77185384615385	-3.6637724137931	5.43562625994695
EPHA8	-0.393461538461538	-4.96461477832512	4.571153239863582
EPHB1	1.22760769230769	-3.81908226600985	5.04668995831754
EPHB2	1.58760384615385	2.98560443349754	-1.39800058734369
EPHB3	2.53440384615385	-4.13433940886699	6.668743255020839
EPHB4	1.02385384615385	-1.16150738916256	2.1853612353164102
EPHB6	0.338876923076923	-3.65292118226601	3.991798105342933
EPHX1	-1.74593846153846	0.0206246305418727	-1.7665630920803328
EPHX2	0.647384615384616	-3.24911379310345	3.896498408488066
EPHX3	0.610576923076923	-11.0676768472906	11.678253770367524
EPHX4	0.138684615384616	-0.957033004926107	1.095717620310723
EPM2A	0.338246153846154	-0.172158128078817	0.510404281924971
EPM2AIP1	1.35570384615385	0.564972906403944	0.7907309397499059
EPN1	-0.139842307692306	-0.0756256157635464	-0.06421669192875959
EPN2	1.41737692307692	-1.46878275862069	2.88615968169761
EPN3	1.00885769230769	-7.89316896551724	8.90202665782493
EPO	2.26348461538462	-4.63754433497536	6.901028950359979
EPOP	0.673434615384616	-0.619353694581281	1.292788309965897
EPOR	0.0232384615384618	1.07771921182266	-1.0544807502841982
EPPIN	0.582957692307694	-2.00179359605911	2.584751288366804
EPPIN-WFDC6	0.571638461538466	-1.36573004926108	1.937368510799546
EPPK1	0.681069230769229	-9.20085024630542	9.881919477074648
EPRS1	0.353446153846155	1.54022955665025	-1.186783402804095
EPS15	0.859800000000001	0.0173837438423643	0.8424162561576367
EPS15L1	0.0930884615384606	-0.727167980295567	0.8202564418340276
EPS8	1.35984230769231	3.36951280788177	-2.0096705001894604
EPS8L1	-0.403461538461539	-6.88674729064039	6.483285752178851
EPS8L2	0.376980769230769	-2.71392315270937	3.090903921940139
EPS8L3	0.576715384615389	-0.631803940886694	1.208519325502083
EPSTI1	1.83420384615385	3.82406896551724	-1.98986511936339
EPX	1.66668846153847	-1.69563300492611	3.36232146646458
EPYC	1.33276923076923	2.85104581280788	-1.5182765820386501
EQTN	1.10044615384616	-4.96040147783251	6.060847631678669
ERAL1	-0.177692307692308	0.152056650246307	-0.32974895793861503
ERAP1	1.46355384615385	0.816561576354673	0.646992269799177
ERAP2	0.428757692307692	1.41087635467981	-0.982118662372118
ERAS	1.49063461538462	-3.04321921182265	4.53385382720727
ERBB2	1.05018846153846	-1.62821527093597	2.67840373247443
ERBB3	0.972253846153845	-7.73366256157636	8.705916407730205
ERBB4	1.46964615384616	-3.09750492610837	4.56715107995453
ERBIN	1.32984615384615	0.333366009852215	0.9964801439939349
ERC1	0.623988461538461	0.49794039408867	0.12604806744979097
ERC2	2.50667692307693	-1.34278472906404	3.8494616521409704
ERCC1	0.32679230769231	0.480657635467983	-0.15386532777567302
ERCC2	-0.121030769230768	1.94903645320197	-2.070067222432738
ERCC3	0.84708846153846	0.148370935960599	0.6987175255778609
ERCC4	1.28494230769231	1.54789507389163	-0.26295276619931984
ERCC5	1.20457692307692	-0.186749753694584	1.391326676771504
ERCC6	0.975403846153846	0.197139408866994	0.778264437286852
ERCC6L	0.756696153846154	2.21029802955665	-1.453601875710496
ERCC6L2	1.76289230769231	1.10421280788178	0.6586794998105301
ERCC8	1.05345384615385	1.49705369458128	-0.44359984842742994
EREG	1.55318846153846	-5.05102955665025	6.6042180181887105
ERF	0.41036923076923	0.230293596059108	0.18007563471012197
ERFE	-1.18883076923077	5.28117142857142	-6.47000219780219
ERFL	1.30918076923077	-0.885171428571426	2.1943521978021963
ERG	0.872684615384616	-5.02430689655172	5.896991511936336
ERG28	0.0586038461538445	-0.603922660098519	0.6625265062523635
ERGIC1	0.567107692307693	1.9313472906404	-1.364239598332707
ERGIC2	1.70563076923077	1.81796600985222	-0.11233524062144995
ERGIC3	0.133030769230768	0.50676600985221	-0.373735240621442
ERH	0.453180769230769	1.04552019704434	-0.592339427813571
ERI1	0.89038076923077	1.96407142857143	-1.0736906593406599
ERI2	1.48339615384615	1.26124236453202	0.22215378931412988
ERI3	-0.144538461538462	0.44036206896552	-0.584900530503982
ERICH1	0.543423076923077	0.0333054187192126	0.5101176582038645
ERICH2	1.63882692307692	2.11997733990148	-0.48115041682455995
ERICH3	2.64706923076924	-0.135628078817739	2.782697309586979
ERICH4	2.14197307692308	-3.97973891625615	6.12171199317923
ERICH5	1.51900384615385	-2.19103793103448	3.71004177718833
ERICH6	0.666111538461538	1.13682364532019	-0.47071210685865206
ERICH6B	3.49094615384616	-0.0681586206896549	3.5591047745358146
ERLEC1	1.60649615384616	1.70881477832512	-0.10231862447896001
ERLIN1	1.07903461538461	1.91447438423646	-0.83543976885185
ERLIN2	1.42429615384615	1.5835802955665	-0.15928414172034988
ERMAP	1.05972692307692	0.408239901477831	0.6514870215990889
ERMARD	0.840542307692307	0.484621182266008	0.355921125426299
ERMN	2.69626923076923	-3.45278669950738	6.14905593027661
ERMP1	0.999657692307692	-0.576859605911335	1.576517298219027
ERN1	0.488907692307692	-0.835628571428574	1.324536263736266
ERN2	0.0017653846153864	-2.29459064039408	2.2963560250094663
ERO1A	0.674965384615383	1.43018275862069	-0.7552173740053071
ERO1B	1.40956923076923	0.385889162561577	1.023680068207653
ERP27	2.34641923076923	-4.15928719211822	6.5057064228874495
ERP29	0.121315384615387	-0.148711330049262	0.270026714664649
ERP44	0.915930769230769	1.07929802955665	-0.16336726032588111
ERRFI1	2.18011923076923	-0.24002660098522	2.42014583175445
ERV3-1	0.825711538461539	-0.194218226600987	1.019929765062526
ERVFRD-1	1.71831923076923	-4.85161428571428	6.569933516483511
ERVK3-1	0.27566153846154	0.0503921182266032	0.22526942023493682
ERVMER34-1	1.32699615384615	0.84458669950739	0.48240945433876015
ERVV-1	0.569242307692313	1.18264876847291	-0.6134064607805969
ERVV-2	-0.578930769230768	0.231583251231525	-0.810514020462293
ERVW-1	2.62245384615385	-0.253222660098522	2.875676506252372
ESAM	0.58433076923077	-5.28123990147783	5.865570670708601
ESCO1	0.780323076923077	0.292038423645321	0.488284653277756
ESCO2	1.39312692307692	2.88394236453202	-1.4908154414550998
ESD	0.631969230769229	0.995957142857144	-0.36398791208791503
ESF1	1.75480769230769	1.60065665024631	0.15415104206138008
ESM1	2.68818461538462	5.01295418719211	-2.3247695718074906
ESPL1	0.041688461538461	-0.954588669950739	0.9962771314891999
ESPN	0.477119230769231	-10.1714	10.648519230769232
ESPNL	1.57995	4.03773645320197	-2.4577864532019698
ESR1	1.1732	-0.394952709359607	1.568152709359607
ESR2	1.37252692307692	-3.62141674876846	4.99394367184538
ESRP1	0.230434615384616	-9.41614187192118	9.646576487305797
ESRP2	0.997180769230769	-8.24673349753695	9.243914266767717
ESRRA	0.008053846153845	-0.66604827586207	0.674102122015915
ESRRB	2.73961153846154	-3.59907931034482	6.33869084880636
ESRRG	0.943034615384618	-4.71134334975369	5.654377965138308
ESS2	-0.260130769230771	-0.341537931034482	0.08140716180371099
ESX1	0.509300000000003	1.60544827586207	-1.096148275862067
ESYT1	0.331584615384613	0.372487192118227	-0.04090257673361403
ESYT2	0.858707692307693	1.10680197044335	-0.2480942781356571
ESYT3	1.26683846153846	-4.33903793103448	5.60587639257294
ETAA1	1.89860384615385	1.31423497536946	0.5843688707843899
ETDA	1.33164230769231	0.820996059113294	0.5106462485790161
ETDB	1.14287307692308	0.393080788177336	0.749792288745744
ETF1	1.12181923076923	0.224610837438421	0.897208393330809
ETFA	0.72881923076923	0.705421182266011	0.023398048503219027
ETFB	0.0389846153846136	0.161898029556657	-0.1229134141720434
ETFBKMT	1.00382692307692	0.931984236453203	0.07184268662371684
ETFDH	0.891042307692308	-0.586398522167483	1.477440829859791
ETFRF1	1.01455384615385	-0.411966502463054	1.4265203486169038
ETHE1	-0.185115384615386	0.367022660098521	-0.552138044713907
ETNK1	1.64170769230769	0.557691625615764	1.084016066691926
ETNK2	0.607515384615385	-1.873	2.480515384615385
ETNPPL	0.914269230769231	-1.32817684729064	2.2424460780598707
ETS1	0.764734615384615	2.4000472906404	-1.635312675255785
ETS2	1.28501538461538	-3.20538719211823	4.49040257673361
ETV1	2.38842307692308	2.7201802955665	-0.33175721864342034
ETV2	-0.343611538461539	-1.10438275862069	0.760771220159151
ETV3	0.591265384615385	-1.49974975369458	2.091015138309965
ETV3L	0.313153846153848	-1.46836600985222	1.781519856006068
ETV4	-0.0286730769230781	0.62292167487685	-0.6515947517999281
ETV5	0.638573076923079	1.41306798029557	-0.7744949033724909
ETV6	0.760123076923076	-1.44108374384236	2.201206820765436
ETV7	1.61662692307692	-4.41711231527094	6.03373923834786
EVA1A	0.243861538461539	3.29847389162562	-3.054612353164081
EVA1B	0.0439961538461562	2.53965320197044	-2.4956570481242837
EVA1C	-0.0786692307692323	-3.73482857142857	3.656159340659338
EVC	0.566765384615385	2.2158684729064	-1.6491030882910152
EVC2	0.321861538461539	1.14202561576355	-0.820164077302011
EVI2A	1.74768846153846	3.44444926108374	-1.69676079954528
EVI2B	1.34791923076923	3.17964137931035	-1.83172214854112
EVI5	1.70143846153846	1.2794433497537	0.4219951117847598
EVI5L	0.230799999999999	-0.511317733990146	0.742117733990145
EVL	0.508615384615386	-0.769466502463053	1.278081887078439
EVPL	1.06364230769231	-10.5366236453202	11.60026595301251
EVPLL	0.350088461538465	-11.2336236453202	11.583712106858666
EVX1	1.25897692307693	-1.59634679802956	2.8553237211064904
EVX2	2.09074230769231	1.71713054187191	0.3736117658203999
EWSR1	0.499761538461539	0.20226699507389	0.29749454338764897
EXD1	-0.168311538461538	1.80174975369458	-1.9700612921561178
EXD2	0.749515384615384	0.93035665024631	-0.18084126563092595
EXD3	0.242042307692306	-0.104338916256161	0.346381223948467
EXO1	0.113538461538462	2.37573891625616	-2.262200454717698
EXO5	0.637973076923077	1.10042906403941	-0.46245598711633307
EXOC1	1.48066923076923	0.639843842364533	0.840825388404697
EXOC1L	-0.243842307692306	-0.177570935960592	-0.06627137173171399
EXOC2	0.541242307692308	0.177133990147787	0.364108317544521
EXOC3	0.491234615384617	-1.03993497536946	1.531169590754077
EXOC3L1	0.553811538461539	-4.00922906403941	4.563040602500949
EXOC3L4	0.684784615384616	-3.73993546798029	4.424720083364906
EXOC4	0.722080769230768	0.60378374384236	0.11829702538840803
EXOC5	1.52441153846154	1.74196403940886	-0.21755250094732004
EXOC6	1.41350384615385	-1.0087763546798	2.42228020083365
EXOC6B	0.664461538461539	-1.18605418719212	1.850515725653659
EXOC7	0.49780769230769	0.469806896551731	0.028000795755958985
EXOC8	1.02210769230769	0.389119704433498	0.632987987874192
EXOG	0.728784615384615	2.44453103448276	-1.7157464190981453
EXOSC1	-0.431834615384616	0.636919211822658	-1.0687538272072739
EXOSC10	0.404884615384614	-0.16518620689655	0.570070822281164
EXOSC2	0.619988461538461	0.713951231527093	-0.09396276998863207
EXOSC3	0.89055	1.52289704433497	-0.6323470443349701
EXOSC4	-0.201219230769232	0.485149753694583	-0.686368984463815
EXOSC5	-0.0075076923076915	-0.43768472906404	0.4301770367563485
EXOSC6	0.647465384615385	-0.111638916256156	0.759104300871541
EXOSC7	0.14686153846154	-0.515065024630542	0.6619265630920821
EXOSC8	1.07577307692308	0.460268472906403	0.615504604016677
EXOSC9	0.641407692307693	1.27714729064039	-0.635739598332697
EXPH5	0.748426923076924	-7.63189753694581	8.380324460022734
EXT1	1.07881153846154	1.98297733990148	-0.9041658014399401
EXT2	1.14535	1.75573497536946	-0.6103849753694599
EXTL1	1.51104615384616	-2.2201802955665	3.7312264494126604
EXTL2	1.63750384615385	2.60882315270936	-0.9713193065555099
EXTL3	0.421438461538461	0.493156157635465	-0.07171769609700401
EYA1	4.89077307692308	3.58318916256157	1.3075839143615098
EYA2	0.986230769230769	-2.27793990147783	3.264170670708599
EYA3	0.188138461538461	-0.0470172413793102	0.23515570291777121
EYA4	1.24337307692308	5.5998369458128	-4.356463868889721
EYS	2.34017307692308	1.18301379310344	1.15715928381964
EZH1	1.06641923076923	-0.160941379310341	1.2273606100795709
EZH2	0.696896153846154	-0.555281773399015	1.252177927245169
EZHIP	3.33489615384616	-0.619929064039408	3.954825217885568
EZR	0.363823076923075	-3.13162807881773	3.4954511557408052
F10	0.584496153846154	0.23687733990148	0.3476188139446741
F11	0.895461538461543	-0.0247945812807888	0.9202561197423318
F11R	0.262165384615384	-5.82475862068966	6.086924005305044
F12	0.0708846153846152	-4.52526108374384	4.596145699128455
F13A1	2.16650769230769	-7.44438275862069	9.61089045092838
F13B	0.647088461538463	0.190531034482756	0.456557427055707
F2	0.351192307692312	0.387973891625617	-0.036781583933304995
F2R	1.82696153846154	-0.770280788177337	2.5972423266388773
F2RL1	2.30662692307692	-7.39234778325123	9.69897470632815
F2RL2	1.68039615384615	-0.4758960591133	2.15629221295945
F2RL3	0.29495	-5.76951921182266	6.06446921182266
F3	2.06470384615385	1.23621133004927	0.8284925161045797
F5	4.60867692307693	-6.63671280788177	11.2453897309587
F7	1.5368576923077	-3.06514334975369	4.60200104206139
F8	1.30293846153846	1.06262413793103	0.2403143236074301
F8A3	-0.831588461538461	1.6431039408867	-2.474692402425161
F9	0.249361538461541	-0.31363793103448	0.562999469496021
FA2H	0.223088461538462	-9.33524137931034	9.5583298408488
FAAH	0.611169230769231	-3.17373645320197	3.784905683971201
FAAH2	2.25688846153846	-7.79478078817734	10.0516692497158
FAAP100	-0.0932076923076934	0.416474384236455	-0.5096820765441484
FAAP20	-0.403119230769233	0.599114778325119	-1.002234009094352
FAAP24	0.449396153846154	1.33012807881773	-0.8807319249715762
FABP1	0.746246153846156	0.0238034482758618	0.7224427055702942
FABP12	0.540969230769235	-0.649126108374382	1.190095339143617
FABP2	0.547469230769234	1.97543645320197	-1.427967222432736
FABP3	-1.04498076923077	0.267075862068963	-1.312056631299733
FABP4	-0.137876923076922	-5.19390049261084	5.056023569533918
FABP5	0.265126923076922	-4.24856896551724	4.513695888594162
FABP6	2.5375	-5.09369556650246	7.631195566502461
FABP7	2.93019615384615	-10.035002955665	12.96519910951115
FABP9	-0.796834615384613	-3.5896369458128	2.792802330428187
FADD	0.191115384615386	1.15032561576355	-0.959210231148164
FADS1	1.09466153846154	3.6544802955665	-2.55981875710496
FADS2	1.46255384615385	2.1926566502463	-0.7301028040924498
FADS3	-0.0373384615384627	3.09247980295566	-3.129818264494123
FADS6	0.450061538461538	-11.7777083743842	12.227769912845739
FAF1	0.552173076923077	-0.374157142857141	0.9263302197802181
FAF2	0.690715384615386	0.954454187192121	-0.2637388025767351
FAH	-0.622984615384617	1.42515418719212	-2.0481388025767373
FAHD1	0.272215384615385	0.706013300492611	-0.433797915877226
FAHD2A	-0.064626923076923	-0.0951788177339896	0.030551894657066606
FAHD2B	0.223426923076922	-1.23153251231527	1.454959435392192
FAIM	0.0097615384615386	1.18800541871921	-1.1782438802576713
FAIM2	0.826526923076923	1.43213251231527	-0.605605589238347
FAM104A	0.482753846153847	0.46525221674877	0.01750162940507699
FAM104B	0.358138461538461	0.0017733990147808	0.3563650625236802
FAM107A	0.57055	-3.08295862068966	3.65350862068966
FAM107B	0.963442307692308	-1.30761034482759	2.2710526525198977
FAM110A	0.0164038461538465	-4.11004088669951	4.126444732853357
FAM110B	0.835961538461538	2.87053448275862	-2.034572944297082
FAM110C	1.32808076923077	-9.6139448275862	10.94202559681697
FAM110D	-0.0847115384615385	-7.9953054187192	7.910593880257661
FAM111A	1.61024615384615	0.969848768472908	0.6403973853732421
FAM111B	1.20344615384615	1.75897931034483	-0.5555331564986798
FAM114A1	1.82729615384615	2.40974532019705	-0.5824491663508997
FAM114A2	1.17851923076923	1.68704137931034	-0.50852214854111
FAM117A	0.415823076923078	-2.35495665024631	2.7707797271693884
FAM117B	1.58011923076923	-2.04233054187192	3.6224497726411498
FAM118A	0.323742307692307	0.336093596059114	-0.01235128836680699
FAM118B	1.10616153846154	1.44446650246305	-0.3383049640015101
FAM120A	0.940438461538462	1.48235172413793	-0.541913262599468
FAM120A2P	0.365623076923078	-0.771471428571429	1.137094505494507
FAM120AOS	0.745484615384616	0.328110344827583	0.41737427055703297
FAM120B	0.586646153846153	0.557429064039405	0.029217089806748087
FAM120C	0.804107692307692	0.26094433497537	0.543163357332322
FAM124A	-0.784823076923077	-1.3451315270936	0.560308450170523
FAM124B	0.684026923076923	-7.07610492610836	7.760131849185282
FAM131A	0.131838461538462	-1.39899753694581	1.530835998484272
FAM131B	2.34802307692308	2.16770738916256	0.18031568776051987
FAM131C	-0.0351000000000004	-4.37428325123152	4.339183251231519
FAM133A	4.50815	-0.542575862068964	5.050725862068964
FAM133B	1.27577307692308	0.626734975369455	0.649038101553625
FAM135A	1.64424230769231	-2.40314975369458	4.047392061386891
FAM135B	3.72718461538462	-3.70265320197044	7.42983781735506
FAM136A	0.54715	0.910246305418715	-0.36309630541871496
FAM13A	1.75685384615385	-1.17415812807881	2.93101197423266
FAM13B	1.83690384615385	0.822721674876849	1.014182171277001
FAM13C	1.67825384615385	-3.23360049261084	4.91185433876469
FAM149A	0.851800000000003	-0.275210837438423	1.127010837438426
FAM149B1	0.372303846153847	1.08914137931035	-0.7168375331565029
FAM151A	1.86366538461539	-0.701482266009851	2.5651476506252413
FAM151B	0.879969230769231	1.63555960591133	-0.755590375142099
FAM153A	0.901046153846156	-6.26429064039408	7.165336794240236
FAM153CP	0.573065384615384	-6.50136551724138	7.074430901856764
FAM156A	1.34363461538462	0.450993596059114	0.8926410193255059
FAM156B	0.576876923076922	-0.059896551724143	0.6367734748010649
FAM161A	0.694980769230769	1.24343349753695	-0.5484527283061811
FAM161B	0.647692307692308	0.710510344827586	-0.062818037135278
FAM162A	0.196061538461538	-0.698761576354683	0.8948231148162209
FAM162B	1.263	-3.95787980295566	5.220879802955659
FAM163A	-0.353188461538461	-1.03528768472906	0.6820992231905989
FAM163B	2.04609230769231	-2.40066502463054	4.44675733232285
FAM167A	0.415157692307693	1.28787684729065	-0.8727191549829572
FAM167B	-0.289200000000001	1.02091477832512	-1.310114778325121
FAM168A	1.13143846153846	1.3712197044335	-0.23978124289503988
FAM168B	0.805107692307691	0.999306403940884	-0.19419871163319302
FAM169A	2.54792692307692	0.834758620689651	1.713168302387269
FAM170A	2.03546153846154	-2.15576157635467	4.19122311481621
FAM170B	0.106726923076925	-0.805295566502464	0.912022489579389
FAM171A1	1.49448461538462	2.31306600985222	-0.8185813944675999
FAM171A2	0.259011538461538	0.616561083743843	-0.357549545282305
FAM171B	1.51688461538462	2.45816502463054	-0.9412804092459199
FAM172A	1.56106153846154	1.4793842364532	0.08167730200834011
FAM174A	0.670042307692309	-1.23401674876847	1.9040590564607789
FAM174B	-0.52428846153846	-1.48115221674877	0.9568637552103101
