Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	bucket	library
Reactome_2022	TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	5/62	0.5290177218846799	0.9999960876339328	0	0	1.046487814867909	0.6663336889113893	CCNT2;CCNT1;POLR2B;GTF2H1;CDK12	Tumour_only	Reactome_2022
Reactome_2022	Netrin-1 Signaling R-HSA-373752	4/49	0.5312182971089351	0.9999960876339328	0	0	1.060445020522791	0.6708186828253214	TRPC6;SIAH1;NTN4;PTK2	Tumour_only	Reactome_2022
Reactome_2022	Glutathione Conjugation R-HSA-156590	3/36	0.5345995593882278	0.9999960876339328	0	0	1.0845501648610456	0.6791857663793751	PRNP;GGT7;GSTP1	Tumour_only	Reactome_2022
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	3/36	0.5345995593882278	0.9999960876339328	0	0	1.0845501648610456	0.6791857663793751	PPP2CB;RICTOR;RFFL	Tumour_only	Reactome_2022
Reactome_2022	G1/S Transition R-HSA-69206	10/129	0.5446757018882004	0.9999960876339328	0	0	1.0023892445722595	0.6090163245047907	RBL2;ORC4;POLA1;LIN54;PPP2CB;WEE1;PSMC6;CCNE2;PSMD5;SKP1	Tumour_only	Reactome_2022
Reactome_2022	ABC-family Proteins Mediated Transport R-HSA-382556	8/102	0.5369302283985687	0.9999960876339328	0	0	1.0152489181977795	0.6313702272516143	ABCD2;ABCD3;ABCB10;PSMC6;PSMD5;ABCB7;PEX3;ABCD1	Tumour_only	Reactome_2022
Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	PIK3CA;RICTOR	Tumour_only	Reactome_2022
Reactome_2022	Dopamine Neurotransmitter Release Cycle R-HSA-212676	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	CASK;LIN7C	Tumour_only	Reactome_2022
Reactome_2022	Long-term Potentiation R-HSA-9620244	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	DLG1;LRRC7	Tumour_only	Reactome_2022
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	2/23	0.5404507974568998	0.9999960876339328	0	0	1.1361997226074896	0.6991624053708537	PIK3CA;SOS1	Tumour_only	Reactome_2022
