Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
CEP170	1.59194230769231	7.78469487034296e-05	2.50820640394089	4.26693506631755e-185	UP	UP	True	True	-0.91626409624858
CEP290	2.17606923076923	1.78512254969451e-05	1.7490960591133	2.1192223153253e-126	UP	UP	True	True	0.42697317165592996
CEP70	1.55458846153846	0.0002239661754998	1.39343645320197	2.23898941847983e-69	UP	UP	True	True	0.1611520083364899
CEP85L	1.94696538461539	6.89104350530651e-05	1.8453842364532	1.33155217986362e-122	UP	UP	True	True	0.10158114816219
CEP97	1.79009615384615	5.79141902042398e-05	1.28157586206897	7.4557958111391205e-87	UP	UP	True	True	0.5085202917771801
CERKL	2.41384230769231	4.63190410917362e-05	4.6409197044335	1.8370544505636603e-188	UP	UP	True	True	-2.22707739674119
CETN3	1.29589230769231	0.0002390002777354	1.6916448275862	4.354083935224e-109	UP	UP	True	True	-0.39575251989389004
CFAP36	1.37305769230769	3.72739027495084e-05	1.1597039408867	3.8238467049536e-76	UP	UP	True	True	0.21335375142099
CFAP69	1.64483461538462	0.0003280274442654	1.55698620689655	5.27176233600892e-67	UP	UP	True	True	0.08784840848806996
CFAP97	1.39792307692308	0.0004904421683317	1.63780591133005	2.17030765428749e-125	UP	UP	True	True	-0.2398828344069701
CGRRF1	1.54828461538461	8.62900548560454e-05	1.80073842364532	3.8911567669157704e-113	UP	UP	True	True	-0.2524538082607102
CHM	1.52882307692308	0.0001511960043934	1.13607684729064	1.53962618919842e-109	UP	UP	True	True	0.39274622963244
CHML	2.20492307692308	5.16608806205524e-05	2.35809310344828	8.98805890293273e-127	UP	UP	True	True	-0.15317002652520006
CHN1	1.83510769230769	0.0002825810772351	3.87422315270936	4.49669906395678e-199	UP	UP	True	True	-2.03911546040167
CLCC1	1.00246923076923	0.0001806187924711	1.28563448275862	2.43930339251552e-115	UP	UP	True	True	-0.2831652519893899
CLIC4	1.85998461538462	4.2271526241246e-05	3.4899290640394	1.627977010431e-209	UP	UP	True	True	-1.62994444865478
CLMP	1.79169615384615	0.0003725800917184	4.77522709359606	4.31421311965393e-223	UP	UP	True	True	-2.98353093974991
CLN5	1.33306538461538	0.0001047893375578	1.25453645320197	6.47817155390419e-125	UP	UP	True	True	0.07852893141340989
CLOCK	1.08075	0.0008133585170092	1.23050591133005	1.66100931442964e-94	UP	UP	True	True	-0.14975591133004995
CMTM1	2.3229	0.0004812121636363	3.05891921182266	1.3957899387801502e-58	UP	UP	True	True	-0.7360192118226596
CMTR2	1.73757307692308	6.76816051866605e-05	1.39039901477832	3.07722892229262e-80	UP	UP	True	True	0.3471740621447599
CNIH1	1.17263076923077	0.000902904182905	2.79291773399015	9.145578485015301e-234	UP	UP	True	True	-1.62028696475938
CNR1	4.32584230769231	6.81243867903318e-05	3.21583694581281	1.35712199016918e-50	UP	UP	True	True	1.1100053618794994
CNTLN	1.62395	4.53144853078848e-05	2.13276256157636	7.075958168479059e-158	UP	UP	True	True	-0.5088125615763601
COG6	1.91240384615385	1.80077043836687e-05	1.22753004926108	2.69549408097135e-85	UP	UP	True	True	0.6848737968927701
COL12A1	1.64631153846154	0.0009102260063233	4.43525073891626	5.19230999065522e-169	UP	UP	True	True	-2.7889392004547195
COL4A1	1.14389615384616	0.0009364643977178	2.44212709359606	2.3538118078698e-97	UP	UP	True	True	-1.2982309397499
COL8A1	3.45121538461538	1.17670785142424e-05	7.92966502463054	9.93779967021479e-233	UP	UP	True	True	-4.47844964001516
COLEC12	1.75618461538462	0.0008352887882904	1.93411477832512	1.1564464485416499e-55	UP	UP	True	True	-0.17793016294050013
COMMD10	1.49115769230769	0.0001127130494973	1.21069310344828	1.3918390986528898e-79	UP	UP	True	True	0.28046458885940995
COMMD2	1.41349230769231	0.0002473470977163	1.14435024630542	4.66469649346528e-89	UP	UP	True	True	0.26914206138689
COMMD8	1.40445	0.0004166012123274	1.64921921182266	1.17884904527661e-93	UP	UP	True	True	-0.2447692118226601
COPB1	1.27434230769231	6.62909065295105e-05	1.77399408866995	9.57350606877985e-201	UP	UP	True	True	-0.49965178097763996
COPS2	1.41094230769231	0.0001762115487232	1.4861157635468	9.04939510006702e-134	UP	UP	True	True	-0.07517345585449009
CPD	1.36576153846154	0.0002059681391873	2.5685354679803	6.76280698744832e-207	UP	UP	True	True	-1.20277392951876
CPE	2.19271538461539	4.05850193197611e-06	1.47191674876847	1.2112012360789199e-36	UP	UP	True	True	0.72079863584692
CPLANE1	1.63686153846154	0.0002795651496671	1.43945024630542	3.25799288402214e-95	UP	UP	True	True	0.19741129215611997
CREB1	1.16121153846154	0.0007537713062132	1.48164630541872	4.1906640097430503e-104	UP	UP	True	True	-0.3204347669571801
CRIM1	2.45832692307692	1.24840683262833e-05	3.01332561576355	7.76995152808906e-178	UP	UP	True	True	-0.5549986926866302
